asset_id,source,owner_license_status,allowed_in_production,notes,owner,license_identifier,distribution_proof_file,distribution_proof_sha256,source_sha256,scope,release_status,reviewed_at,verification_task
enemy_dark_bat_mage__1888x1531,analysis/figma/raw/images/7f8265d92f3025e60df9ea6f8476fc8de4c9c427,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,f118f2c0887a3c7d9e3ade50c1fa7443169166c6a94c4cc86d5cab8a64ee7183,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_panel_gold_navy_wide__293x104,analysis/figma/raw/images/7f8aa69b5a0a082d157efc135643718e4b8b0ad8,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,7c739e8a0a1fef75282cfb981f75b8e79afb0ca2a089a0a7b2adcb9b6cab0d85,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_frame_purple_shield__407x430,analysis/figma/raw/images/7ff0d2d75783cc3d58aba9d755a5375e74d5b133,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,a5883b444bbef3cb48db3d18843babc4feaaea20e0f67a643cf1705d5b34cbfc,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
background_battle_panorama__1916x821,analysis/figma/raw/images/8544522e43d61d581e55ff6f96a24cec53d8a1c8,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,2fd957f5e04b3aaa140b7f34146a874171e73cdf6877d970f5c9650880b59ad1,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_frame_orange_wings__1714x1662,analysis/figma/raw/images/860072ba61d2da15aed7f6e0c717fbf9b0c3b359,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,77c70023fca9fd7d6d619691e50f3156f58cf80ed37f05597e2fc6d22752c05e,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_panel_gold_navy_wide__2339x828,analysis/figma/raw/images/86ef8ab88fddc7cd5fabacfd628f8c0ae4ef4876,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,ad746089526366da7b40518acaf091ad7979878c0ad7b8aad7dfb22bcbf0780c,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
branding_logo__1448x1086_variant2,analysis/figma/raw/images/86f1d78db7ee1bc4e9fcd896e80eb926280b29c8,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,82a2f6d6dc2d9b8b2cf57cfce5d39d6003e07ab542f4bb0c5ef7cfe2c227edcf,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_turtle_warrior_mace__583x649,analysis/figma/raw/images/876530f5deabec9047682bec53678c43368897b6,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,e8e001ac6dc3f7a9944120a1f633cbd7a86af1aaa2d01dab024f7c315d43f277,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_elf_archer_boots__497x535,analysis/figma/raw/images/87c433c12114f926b8c045009192d958e224b1b4,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,9cbfe54df96df48f35833cfafa5104d11b03384a1a32c0491a9dcfada6d3eece,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
enemy_shadow_wolf__1783x1677,analysis/figma/raw/images/884e4a53f27c509c9e0d910c99e8eeb37b3764e0,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,c71995cce8a8c0efd10ef6bd19923ddb06756503f4a0eef4f396b9f5f1f677f3,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
hero_raccoon_engineer__1617x1662,analysis/figma/raw/images/88cdae02ce87495159d9dc9940267c2a906f5100,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,800cd6f6e5c013bc35dbda41e27964de388aaf62c5d2892c4ab02d8f80805799,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_banner_stage_blue__485x76,analysis/figma/raw/images/89add8e481d0fc4ce89a2cb4b71a84454e9c272a,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,d5a58f0e6b57aaa9f0ebd6c7c33692384760135ce81b4a761c09273a88a68a9a,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_elf_archer_hood_fur__684x714,analysis/figma/raw/images/8a0a4b69bf5c0394c572cfdd62de6728f266a29d,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,424fcfc05250385e412f7b4425c4536406f829f2579bf480032be484d3dbbb87,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_banner_name_purple__480x88,analysis/figma/raw/images/8a880bdca1d66d9fe429ebb1694d85612e725d1e,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,c88a6adbed1ce6d0d53fdc61fc2886523ffd944860538de67d913c6f6b1a43f3,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
currency_gold_coin__254x262,analysis/figma/raw/images/8b1c44fd757fb629498188807b520d0ce3fcca3b,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,9bdf3b94708e0c8b9ae5660f2f254d8ebb31ea2a8694019dee7408a0180ab119,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
hero_lion_knight__404x447,analysis/figma/raw/images/8c0677f080887f3f13ce4f92dc2577bb83f649d5,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,e07a5ef6efc63b7e591d51705758c57a2ead296d63a7fe3c6a4dd7d0052200fb,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
reference_screen_battle__852x1846,analysis/figma/raw/images/8c59d2219764c76310cc8748366221d6333bb21a,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review. Also excluded from interactive production import by content scope.",UNKNOWN,UNKNOWN,,,7d4da292d491c12fb08bfb6b7d9ddfa1d31f182c04b65db66161adc2165062f8,UNUSED_OR_REFERENCE_ONLY,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_blue_crescent__505x579,analysis/figma/raw/images/8c7153dc6d86cc3b3063d4b6c9d0602ed36ed4f5,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,f9199ea9a97a96c800489f8f9b4bc2766044b5f065017830bfe54c9f8246805e,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
reference_screen_wheel__213x462,analysis/figma/raw/images/8ca3a7cb9b4642a086c622d22b58dd7c3024006a,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review. Also excluded from interactive production import by content scope.",UNKNOWN,UNKNOWN,,,bfa0ae406ada05ed93b5bfb23af42c471093c298b39cc15a489a5a6c0c404382,UNUSED_OR_REFERENCE_ONLY,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_rabbit_mask__245x322,analysis/figma/raw/images/8cc86c4df778ca895066827e797cbc37b7e6ee8c,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,3cebe52f608117476557c7f58abef45ca45b6033a6cd2e36a379c8e401866b28,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_bar_cyan_fill__2680x420,analysis/figma/raw/images/8da3d328eab24eef9e35927c9eadf0f95e706219,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,e42e47f11e949ac6e19f7903eedec919dcaf9b88e88966aaee52126603c3c289,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_lion_knight_chest__610x541,analysis/figma/raw/images/8eda2a1c335c6e7da64e69651e4729b17bfb7283,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,598c4d7bc8280446fda255b9e9eda3d479c834f5fa9c0734acdda7d19e71bfdd,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_elf_archer_bow__561x739,analysis/figma/raw/images/8fe532c9489c2b4f3e5f78a7e778a04b2e61cace,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,a30e81404c3dc97b2ee68f6c5fbd3b32eab1920b1a513ad314e6a01eb4193b05,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_panda_monk_staff__312x313,analysis/figma/raw/images/8ff66404b1cca40c94b979481380dfddfacccc38,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,122b33f8779e647d1c3c723bf9730f7d2395ae2f6c747532a2811e164cf4e12c,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_turtle_warrior_ring_orb__511x435,analysis/figma/raw/images/904a4fff4b7a8b6f5a323e4933dd9a4b694cbb0f,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,b67f622ab2b47e54ed5e7d0ca2389d342a130a9b7c7314dcd43df8e4312efe35,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_nav_crystal_relic__1407x1332,analysis/figma/raw/images/90eefb1e52086c29646b1818471aac90bd76ee2d,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,3087dcd30815885e579da52808d56f66d8fc1f5f310675f80756b117dca2c99a,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_nav_dungeon__374x285,analysis/figma/raw/images/9288f249db012598b4c876c6c9ef71abdf9cdce1,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,45502ad6066897bee2b47e920cacc713ac882b966a3f625967c80c11926b472d,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
portrait_raccoon_engineer__662x592,analysis/figma/raw/images/92c7c1a40b6d91df365479d07454de0f4f0e1184,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,83b8e3ce29db413e5f1d0bb6f2846f65255dc01a23262a3b17bc436fd31827d5,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_panel_gold_black_wide__477x200,analysis/figma/raw/images/92dfa3eff1e51dc9f73ac6181d1210bada7d7dbd,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,df66df4e53fb8b8fb0c0503af68f59df160676f286a295398b7389324bbead08,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_bunny_assassin_ring_band__455x424,analysis/figma/raw/images/9355b0ed05fd564e8f931254fc1b6f0eae0f1779,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,4fc325ce905e04c957cd18f81106e21482119c349152c069019f9aafa1055f29,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_shadow_crystal__469x599,analysis/figma/raw/images/93fa637f8aa66f4a0334d8839745c3cd8e6d2ccc,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,d9661cb52c28c39a69ccaad4324bcbe9770c8470c0f7b409ca6a5880d93b04b9,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_blue_shard__354x641,analysis/figma/raw/images/94534c1dbc61e3e10d88c1a61483c905d127f04b,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,040257bff29a6a29ee565b3fcb51a208ee75f9be24e54aa6d6c2ff636ed10d20,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
background_forest_glade__236x418,analysis/figma/raw/images/9583db82bed0574f7943f7d641276eff4034fe90,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,da8df43c5572611186ab3957767c3936e732c1831b00f41f1e7fb4c200581f5e,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
background_grass_platform__377x165,analysis/figma/raw/images/95c9e69dbe78bebf4a17a84b83fc1119bd4150e7,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,d8de15452c0fa46c8a37ad473e8e7dc1968ae684866a84e22756540c11e715e4,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_lion_knight_helmet__246x314,analysis/figma/raw/images/964d9a820c68f3814c91fca0868c79cefcdc8740,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,0dd9c17dd77e57ed0edc0ed636173c7a2c5221b6936c1cbcd16be5584773e280,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_blue_shard__177x321,analysis/figma/raw/images/96e07357096f272b667928f793af8dd40f65ff27,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,d74b6d402b1d3a46230e811b83a5d5b0701954594f5acd5f4fe2a2eff661251f,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
reference_screen_start__852x1846,analysis/figma/raw/images/97223130f8475c1ed982680308fdc5bdf68c8b8c,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review. Also excluded from interactive production import by content scope.",UNKNOWN,UNKNOWN,,,98380547a7830f1f64d073add475cd22a4f7c8a6090a8e6c58928e87d0b05567,UNUSED_OR_REFERENCE_ONLY,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
hero_bunny_assassin__428x457,analysis/figma/raw/images/972aeff153e8e30977db2daeb9ce123062a01c6b,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,638547851abb940177f091c48cdc9ba11c323dd4477e8ffc5673de6949a02534,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_shadow_crystal__235x300,analysis/figma/raw/images/972e039866c2fe5ba80ce49832458f07ed7bfb14,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,468f28589671214333247e67c7ee9561c8c08e606dcad74aca4ef4cd02c1a0a2,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_panda_monk_pants__537x568,analysis/figma/raw/images/9887c23fae59d8e27878791c157c9f3a050e62b0,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,12b71755e44073179e9ce43ff6c826f1acf7944a17eb736712d270cc7d22c9e1,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
background_dungeon_gargoyle_strip__2172x724,analysis/figma/raw/images/993edd1c8a640a43e0fb87cc37079f5765605e95,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,e2b047509863564d6dd636354433d20a55b861eeb91a9ed330a81186d44dfd83,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_raccoon_engineer_chest_machine__334x250,analysis/figma/raw/images/9ac723b1f182093d5f39012ef3f94c689e9e7978,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,90a71b39e36341da11896ac6684f75e79842c3685d6ddad1b5a7681d6eee32b2,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
reference_gradient_wallpaper__184x379,analysis/figma/raw/images/9b0cf33621b6360ebfb1823457ec9af3caa04003,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review. Also excluded from interactive production import by content scope.",UNKNOWN,UNKNOWN,,,2cfbc998dca9d1cc05a00b1f4bdba221c8fe583bfb896872903c4f1f6c3f9898,UNUSED_OR_REFERENCE_ONLY,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_turtle_warrior_hammer__562x646,analysis/figma/raw/images/9b939242dd505c0f5e83127ef26368c906d5b6ef,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,a6507fa05f567e30990e93cfd2a882eb469bb1bb429fcac35a5fce6dcab76aab,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_ice_fairy_ring_snowflake__242x273,analysis/figma/raw/images/9cd4bf1eb5c27b97be2cbf505269c248cc1f0e22,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,5e60fd3a61fd3f6448be2db7f6e819876b620a74471ee908032c9d189bd01c63,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_raccoon_engineer_ring_gem__497x460,analysis/figma/raw/images/9d5f5141fd61d21842fe70ddb0c792239ccc64b7,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,9bbd36837d37d7a9a2bd95fba730830da982bf651fdd897090af47556855c80c,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_green_disc__483x547,analysis/figma/raw/images/9d8b7302f90725a0d24c86b0988b2ac3b8459fa5,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,f68e6b52f10d37e8acb7b7a94eba0a5af1818e17a80951f170a33f507051fd49,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
branding_welcome_text__2172x724_variant2,analysis/figma/raw/images/9dede4c77553cb20489fce8bf0e8e3d7b3525e2c,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,fd8d59b382f3b3c3f933f17b7a7dd18fb7b536d12eb2142d33ff72125be4179d,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
relic_frost_dragon_head__471x629,analysis/figma/raw/images/9ebda7e54059edd527fc1bfc703f79dad100f93e,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,9553922b344bb1e1fec72bb3ee2d4b02119b7ccc139802785432780b4e04e391,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
background_dungeon_crocodile_strip__272x91,analysis/figma/raw/images/9f215f72f221b6819ef74209b82cb5c1c8e15a41,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,2fe40c38cd7f176d17436a694a5d8b215ccf64fcd87b63f8f0c613cdb1766f6f,USED_POST_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_wheel_reward_illustration__444x460,analysis/figma/raw/images/9fe0e969554eedc1f254711edba06ac797a392a2,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,1d0e6293a99e923529b0431244a254b6c01eae3eb3d287ec896549be262d06c2,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
ui_button_red_square__395x395,analysis/figma/raw/images/a04bf9621c7f811d0151555310b2d579ced170f5,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,35ce6fbac7568880d998af2b41d5f409a4fe2ef013c26fd9e591b1fb1f8b4021,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
equipment_lion_knight_helmet__491x628,analysis/figma/raw/images/a0db91f0ccb8af63ed5624c6dbb0308322fa761c,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,1cb0b8528546ae1efae6207a6380cfcc37503fa9434806de621928d5b635e943,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
reference_screen_equipment__213x462,analysis/figma/raw/images/a0fda84647f252f9edff32fb5c67d0032b846319,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review. Also excluded from interactive production import by content scope.",UNKNOWN,UNKNOWN,,,3423c6d056774059983d6e751177da0ad0199cbeb36866dbe325bd5c84d61ceb,UNUSED_OR_REFERENCE_ONLY,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
hero_panda_monk__427x444,analysis/figma/raw/images/a192ae07b93e6226feab1e230c9e924ca1f06cd0,USER_PROVIDED_RIGHTS_UNVERIFIED,NO,"No ownership/license grant located in supplied source or project documents; supplied Figma is provenance, not distribution proof. Release exclusion retained until evidence review.",UNKNOWN,UNKNOWN,,,261569fd2871fc203b4a61b14c47885faf701085888519ca0ebf938c74d3e8a6,USED_IN_MVP,EXCLUDED_RIGHTS_UNVERIFIED,2026-09-08,TASK-0028
